chip_id,location,datetime,cloudpath,fold,iou
dqig,Eswatini,2020-09-10T08:07:48Z,az://./train_features/dqig,1,0.7461858529819695
dqil,Eswatini,2020-09-10T08:07:48Z,az://./train_features/dqil,1,0.7769516728624535
dqip,Eswatini,2020-09-10T08:07:48Z,az://./train_features/dqip,1,0.9203012215435868
dtpn,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtpn,3,0.8418275572610625
dtpu,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtpu,3,0.8493987049028677
dtqa,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtqa,3,0.7355076639391495
dtqd,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtqd,3,0.5222889930060434
dtuk,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtuk,3,0.7906485077929102
dtut,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtut,3,0.6577216435659805
dtvd,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtvd,3,0.6622950819672131
dtvk,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtvk,3,0.7453829698358249
dtvp,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtvp,3,0.9084879748107456
dtxc,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtxc,3,0.8834191555097838
dtyh,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtyh,3,0.8477157360406091
dtyj,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtyj,3,0.891237259579295
dtyn,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtyn,3,0.8146105357946871
dtzj,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtzj,3,0.8378548895899054
dtzu,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dtzu,3,0.9092520186524595
duak,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duak,3,0.8840900739046997
dubj,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dubj,3,0.8419730230097858
duej,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duej,3,0.8261306631712774
duem,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duem,3,0.815515084109551
dufg,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dufg,3,0.0
duio,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duio,3,0.6517509727626459
duix,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duix,3,0.0
dulh,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dulh,3,0.7894736842105263
dulv,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dulv,3,0.8466204944138315
dunj,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dunj,3,0.0
dunv,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dunv,3,0.7873303167420814
duow,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duow,3,0.7160541586073501
dupb,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dupb,3,0.0
dups,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dups,3,0.8960413029529821
dupx,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dupx,3,0.8957842367111809
dupz,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dupz,3,0.6302521008403361
durd,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/durd,3,0.6242587601078167
duse,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duse,3,0.017830162283156127
dusz,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dusz,3,0.8454586148828683
dutt,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dutt,3,0.7753191489361703
dutw,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dutw,3,0.642806217025524
duud,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duud,3,0.85470372632865
duvu,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duvu,3,0.7142857142857143
duwi,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duwi,3,0.5882383910708645
duwk,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duwk,3,0.9161040321863169
duwr,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duwr,3,0.7967036663303061
duxf,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duxf,3,0.8848161147566
duxi,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duxi,3,0.0
duxo,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duxo,3,0.8387897637365636
duyk,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duyk,3,0.0
duzn,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duzn,3,0.891929145759023
duzp,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duzp,3,0.8653107474840593
duzw,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duzw,3,0.9085363042643104
duzz,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/duzz,3,0.9271067488031299
dvah,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvah,3,0.8901229823212913
dvbk,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvbk,3,0.9070860164389299
dvcu,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvcu,3,0.7584991186099219
dvdb,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvdb,3,0.0
dveb,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dveb,3,0.9457425941759292
dvey,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvey,3,0.4738675958188153
dvfl,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvfl,3,0.8522600537951847
dvfp,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvfp,3,0.7901445202729828
dvgn,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvgn,3,0.8736751027471339
dvjl,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvjl,3,0.8903978131906479
dvlt,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvlt,3,0.8820652685037148
dvlz,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvlz,3,0.8297522215430909
dvmf,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvmf,3,0.9241250427717873
dvnr,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvnr,3,0.8746809372084426
dvov,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvov,3,0.0
dvpp,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvpp,3,0.5944891489880517
dvqo,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvqo,3,0.8892427107174843
dvrt,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvrt,3,0.8051167582417582
dvtq,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvtq,3,0.8289855072463768
dvve,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvve,3,0.7971455756422455
dvvj,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvvj,3,0.6509433962264151
dvwc,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvwc,3,0.7466324567030147
dvwy,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvwy,3,0.9255939268648118
dvxw,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dvxw,3,0.8764995001666112
dwab,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwab,3,0.906576443633257
dwae,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwae,3,0.7568843430369787
dwah,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwah,3,0.9026644115988921
dwak,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwak,3,0.8202531645569621
dwax,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwax,3,0.6960893854748603
dwbh,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwbh,3,0.7764671188439988
dwbl,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwbl,3,0.9107080075672599
dwbx,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwbx,3,0.8742925567366673
dwds,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwds,3,0.8858257833359958
dwep,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwep,3,0.8445258445258446
dweu,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dweu,3,0.9219224263073914
dwgw,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwgw,3,0.6705882352941176
dwhb,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwhb,3,0.8521382357582452
dwhp,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwhp,3,0.5249326145552561
dwhu,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwhu,3,0.0
dwid,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwid,3,0.4337439990745561
dwiu,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwiu,3,0.920812894183602
dwiw,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwiw,3,0.8560097620500305
dwix,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwix,3,0.8047138047138047
dwjq,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwjq,3,0.8544181960901581
dwka,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwka,3,0.9139202009850914
dwko,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwko,3,0.9070358955557338
dwmc,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwmc,3,0.8924633968708405
dwnq,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwnq,3,0.8793603172988915
dwoo,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwoo,3,0.7554910498306725
dwpf,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwpf,3,0.7019506737364402
dwpy,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwpy,3,0.8520111307867443
dwqb,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwqb,3,0.7620561738208798
dwqj,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwqj,3,0.9096078331378449
dwqv,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwqv,3,0.84345364472753
dwrf,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwrf,3,0.9182160559295254
dwrq,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwrq,3,0.7481007596961216
dwua,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwua,3,0.8542002475710431
dwvs,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwvs,3,0.8658874968468847
dwxo,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwxo,3,0.2535211267605634
dwya,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwya,3,0.9180322048040904
dwzd,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwzd,3,0.7890716803760282
dwzy,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dwzy,3,0.0
dxae,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxae,3,0.8904006346687823
dxci,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxci,3,0.8690399137001079
dxco,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxco,3,0.6193249375166825
dxcq,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxcq,3,0.8586485123550176
dxeh,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxeh,3,0.798417673871087
dxfe,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxfe,3,0.7732408949714131
dxfj,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxfj,3,0.7977736549165121
dxhf,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxhf,3,0.8842591001271783
dxih,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxih,3,0.6964115592251509
dxim,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxim,3,0.0
dxjo,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxjo,3,0.8871148238631886
dxkk,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxkk,3,0.8356776373420097
dxlp,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxlp,3,0.9166666666666666
dxls,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxls,3,0.8894874864602931
dxnh,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxnh,3,0.0
dxpl,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxpl,3,0.6907216494845361
dxpx,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxpx,3,0.842200180342651
dxqh,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxqh,3,0.8694667640613587
dxqk,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxqk,3,0.8622243300924828
dxrz,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxrz,3,0.8631304972177347
dxsw,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxsw,3,0.8122462416328322
dxtw,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxtw,3,0.8245033112582781
dxue,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxue,3,0.0
dxvk,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxvk,3,0.8946205657835653
dxvq,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxvq,3,0.8428571428571429
dxwi,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxwi,3,0.8591815320041972
dxwo,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxwo,3,0.8309428638608042
dxxz,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxxz,3,0.8875779728471026
dxzh,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dxzh,3,0.8625546381738708
dybo,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dybo,3,0.8983806144584391
dyci,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyci,3,0.881551200946356
dydz,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dydz,3,0.8871959564257431
dyee,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyee,3,0.8759956270498204
dyeh,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyeh,3,0.8773440584287406
dyfn,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyfn,3,0.8907217595558403
dyfo,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyfo,3,0.9195534177662062
dyhk,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyhk,3,0.0
dyhp,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyhp,3,0.7894306493953609
dyhv,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyhv,3,0.9288049278553241
dykg,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dykg,3,0.0
dymg,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dymg,3,0.7708042770804278
dymm,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dymm,3,0.0
dymv,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dymv,3,0.9156581558802024
dynm,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dynm,3,0.7334330418775886
dynn,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dynn,3,0.7669220945083014
dyns,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyns,3,0.8046668563762754
dyof,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyof,3,0.9234580106552425
dyoz,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyoz,3,0.8459384923951195
dypo,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dypo,3,0.8133103561463975
dyqj,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyqj,3,0.701418439716312
dyrn,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyrn,3,0.0
dysg,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dysg,3,0.8656978601085915
dysp,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dysp,3,0.8446043543346377
dysx,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dysx,3,0.0
dytj,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dytj,3,0.8953741250028318
dytt,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dytt,3,0.7259953161592506
dyum,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyum,3,0.5928167877320419
dyur,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyur,3,0.8553213978991874
dyus,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyus,3,0.681560475161987
dyvm,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyvm,3,0.8760527192272922
dyvr,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyvr,3,0.9457416807670614
dywe,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dywe,3,0.9167306505276787
dywg,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dywg,3,0.6231292517006802
dywh,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dywh,3,0.8540063801838994
dyxo,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyxo,3,0.9380334889807572
dyxt,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyxt,3,0.5373935821872954
dyyh,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dyyh,3,0.7888492491495893
dzbz,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzbz,3,0.8678100263852243
dzch,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzch,3,0.9309236883433223
dzea,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzea,3,0.8262578616352201
dzeu,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzeu,3,0.0
dzfa,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzfa,3,0.9175112251443233
dzfw,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzfw,3,0.8882479090714133
dzgm,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzgm,3,0.847036851455382
dzhb,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzhb,3,0.8806315789473684
dzis,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzis,3,0.817043813192104
dzkm,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzkm,3,0.0
dzlf,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzlf,3,0.8885012886262463
dzlr,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzlr,3,0.0
dzmg,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzmg,3,0.8275883732618529
dzmj,Porto Velho,2020-09-12T14:35:14Z,az://./train_features/dzmj,3,0.6104378080603073
ejfp,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejfp,0,0.9233361019260002
ejfs,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejfs,0,1.0
ejgf,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejgf,0,1.0
ejhx,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejhx,0,1.0
ejjd,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejjd,0,1.0
ejjf,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejjf,0,0.8474506065944376
ejlo,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejlo,0,1.0
ejlz,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejlz,0,0.7935096802374131
ejmo,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejmo,0,0.9408485046144767
ejmw,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejmw,0,1.0
ejnh,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejnh,0,0.8762746489846089
ejnj,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejnj,0,1.0
ejom,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejom,0,0.9966812133789062
ejpi,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejpi,0,0.9212024634269024
ejpj,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejpj,0,0.9192493112947658
ejpl,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejpl,0,0.950268834315735
ejpy,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejpy,0,1.0
ejqc,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejqc,0,1.0
ejro,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejro,0,0.8995468310205058
ejsf,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejsf,0,0.9441842354119152
ejtt,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejtt,0,1.0
ejvu,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejvu,0,0.9910065522046038
ejwp,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejwp,0,1.0
ejwz,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejwz,0,0.9644496156560551
ejxf,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejxf,0,0.8739774835554056
ejza,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejza,0,0.7524686669198632
ejzt,Jimma,2020-05-31T08:07:58Z,az://./train_features/ejzt,0,1.0
ekap,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekap,0,0.8304730012557555
ekbl,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekbl,0,0.6513279431875435
ekcc,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekcc,0,0.9994049072265625
ekcn,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekcn,0,0.99981689453125
ekcy,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekcy,0,1.0
ekea,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekea,0,0.9694393352798178
ekec,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekec,0,1.0
ekef,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekef,0,1.0
ekej,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekej,0,0.9852255817697106
ekff,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekff,0,0.5977769852591536
ekfp,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekfp,0,0.9556924763490194
ekfq,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekfq,0,0.9137823803136684
ekih,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekih,0,0.7959556011973693
ekim,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekim,0,0.9839820861816406
ekiw,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekiw,0,0.0
ekiy,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekiy,0,0.8421170271452757
ekks,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekks,0,0.0
ekld,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekld,0,1.0
ekmh,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekmh,0,0.9762133062233569
eknf,Jimma,2020-05-31T08:07:58Z,az://./train_features/eknf,0,0.9409764844633788
eknw,Jimma,2020-05-31T08:07:58Z,az://./train_features/eknw,0,0.8556578495923669
ekoe,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekoe,0,1.0
ekqb,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekqb,0,0.9781068169033006
ekrh,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekrh,0,1.0
ekrm,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekrm,0,1.0
ekrq,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekrq,0,0.7532124675914537
eksr,Jimma,2020-05-31T08:07:58Z,az://./train_features/eksr,0,1.0
eksv,Jimma,2020-05-31T08:07:58Z,az://./train_features/eksv,0,1.0
ekuo,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekuo,0,0.8567670970827356
ekvl,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekvl,0,0.7903880701240631
ekvn,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekvn,0,0.5722935844037661
ekxk,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekxk,0,1.0
ekxl,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekxl,0,0.842322547186549
ekxs,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekxs,0,0.7669818181818182
ekzs,Jimma,2020-05-31T08:07:58Z,az://./train_features/ekzs,0,0.8719976587984212
elaz,Jimma,2020-05-31T08:07:58Z,az://./train_features/elaz,0,0.9221845988637938
elby,Jimma,2020-05-31T08:07:58Z,az://./train_features/elby,0,0.866762410178978
elcf,Jimma,2020-05-31T08:07:58Z,az://./train_features/elcf,0,1.0
elcv,Jimma,2020-05-31T08:07:58Z,az://./train_features/elcv,0,1.0
eldd,Jimma,2020-05-31T08:07:58Z,az://./train_features/eldd,0,0.9998435974121094
elen,Jimma,2020-05-31T08:07:58Z,az://./train_features/elen,0,0.7816913087824334
elew,Jimma,2020-05-31T08:07:58Z,az://./train_features/elew,0,0.8616499373935177
elff,Jimma,2020-05-31T08:07:58Z,az://./train_features/elff,0,0.9431816610989517
elgg,Jimma,2020-05-31T08:07:58Z,az://./train_features/elgg,0,1.0
elgi,Jimma,2020-05-31T08:07:58Z,az://./train_features/elgi,0,0.9724397421470473
elgw,Jimma,2020-05-31T08:07:58Z,az://./train_features/elgw,0,0.9915242810086106
elhr,Jimma,2020-05-31T08:07:58Z,az://./train_features/elhr,0,0.861292618231222
elih,Jimma,2020-05-31T08:07:58Z,az://./train_features/elih,0,1.0
eljb,Jimma,2020-05-31T08:07:58Z,az://./train_features/eljb,0,1.0
ella,Jimma,2020-05-31T08:07:58Z,az://./train_features/ella,0,1.0
ellk,Jimma,2020-05-31T08:07:58Z,az://./train_features/ellk,0,1.0
elmm,Jimma,2020-05-31T08:07:58Z,az://./train_features/elmm,0,0.959543242017157
elns,Jimma,2020-05-31T08:07:58Z,az://./train_features/elns,0,0.9923858642578125
elod,Jimma,2020-05-31T08:07:58Z,az://./train_features/elod,0,0.8438551355630318
elop,Jimma,2020-05-31T08:07:58Z,az://./train_features/elop,0,0.9016023495965088
elqg,Jimma,2020-05-31T08:07:58Z,az://./train_features/elqg,0,0.9966896594198436
elsb,Jimma,2020-05-31T08:07:58Z,az://./train_features/elsb,0,0.8599920511616144
elsd,Jimma,2020-05-31T08:07:58Z,az://./train_features/elsd,0,0.9335625215162758
elts,Jimma,2020-05-31T08:07:58Z,az://./train_features/elts,0,1.0
eluo,Jimma,2020-05-31T08:07:58Z,az://./train_features/eluo,0,1.0
elup,Jimma,2020-05-31T08:07:58Z,az://./train_features/elup,0,1.0
elux,Jimma,2020-05-31T08:07:58Z,az://./train_features/elux,0,0.9987525939941406
eluy,Jimma,2020-05-31T08:07:58Z,az://./train_features/eluy,0,1.0
elvm,Jimma,2020-05-31T08:07:58Z,az://./train_features/elvm,0,1.0
elvz,Jimma,2020-05-31T08:07:58Z,az://./train_features/elvz,0,0.0
elwb,Jimma,2020-05-31T08:07:58Z,az://./train_features/elwb,0,0.8925220549496127
elwp,Jimma,2020-05-31T08:07:58Z,az://./train_features/elwp,0,0.9736595872393764
elwu,Jimma,2020-05-31T08:07:58Z,az://./train_features/elwu,0,1.0
elwv,Jimma,2020-05-31T08:07:58Z,az://./train_features/elwv,0,1.0
elxb,Jimma,2020-05-31T08:07:58Z,az://./train_features/elxb,0,1.0
elxw,Jimma,2020-05-31T08:07:58Z,az://./train_features/elxw,0,0.8669618447640556
elxx,Jimma,2020-05-31T08:07:58Z,az://./train_features/elxx,0,0.946742475614209
elzk,Jimma,2020-05-31T08:07:58Z,az://./train_features/elzk,0,1.0
emab,Jimma,2020-05-31T08:07:58Z,az://./train_features/emab,0,1.0
emac,Jimma,2020-05-31T08:07:58Z,az://./train_features/emac,0,1.0
